age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
36,2,141841,8,12,2,9,0,3,1,0,1913,61,38,1
40,2,172926,9,11,2,3,0,4,1,15024,0,53,38,1
37,3,29316,7,10,0,10,2,4,1,0,0,69,38,1
64,2,172022,14,13,2,6,0,4,1,99999,0,50,38,1
45,1,181360,8,11,2,3,0,3,1,0,0,39,38,1
43,2,35941,9,12,2,3,0,4,1,4213,0,37,38,1
46,2,280083,12,14,2,7,0,4,1,0,0,40,38,1
46,3,279037,12,12,2,6,1,4,0,15024,0,55,38,1
58,2,90915,1,7,2,12,0,3,1,0,0,40,37,1
39,2,30679,12,9,1,5,0,4,1,0,0,46,38,1
50,3,120770,14,15,2,9,0,3,1,99999,0,69,18,1
49,2,202100,11,9,2,5,3,4,0,0,0,38,38,1
50,1,23696,14,9,2,1,2,4,0,0,0,35,38,1
44,2,205458,10,12,2,11,0,4,1,0,0,47,38,1
35,4,196350,10,9,2,3,0,4,1,0,0,58,38,1
42,3,178780,9,13,2,3,0,4,1,0,0,47,38,1
39,1,244313,11,13,2,8,0,4,1,0,1899,47,38,1
45,4,81877,15,10,2,0,3,1,0,0,0,40,38,1
41,2,35987,9,13,2,2,0,4,1,0,0,43,38,1
50,2,89354,11,9,0,0,4,4,0,4947,0,30,38,1
53,2,197323,10,12,2,2,0,4,1,0,0,48,38,1
47,3,195490,10,10,2,3,0,4,1,0,0,85,38,1
29,2,305636,8,10,2,0,0,4,1,0,0,40,38,1
42,4,108774,11,9,3,11,1,4,0,14311,0,38,38,1
51,1,152781,9,11,2,4,0,4,1,0,0,40,38,1
40,4,129248,12,12,2,4,0,4,1,0,0,33,38,1
34,3,198662,9,13,2,2,0,1,1,15024,0,69,34,1
35,0,22935,8,12,2,0,0,2,1,7436,0,40,32,1
36,2,169642,9,13,3,10,2,2,0,0,0,38,38,1
34,4,313752,9,13,1,10,0,3,1,0,0,57,38,1
39,2,226592,14,10,2,0,4,3,0,0,0,35,38,1
40,3,212134,9,11,2,2,3,4,0,0,0,27,38,1
38,2,245222,9,12,2,8,0,3,1,7688,0,44,38,1
50,2,158944,11,9,2,11,0,4,0,0,0,77,38,1
69,3,124446,12,14,2,3,0,4,1,0,2244,8,38,1
40,1,42705,14,10,2,0,5,4,0,0,0,39,38,1
45,2,174557,11,11,2,2,0,3,1,15024,0,52,38,1
49,2,99493,11,9,2,9,0,4,1,7298,0,53,38,1
43,2,168736,9,11,2,8,0,4,1,0,1864,45,38,1
39,2,421053,12,11,2,10,0,4,1,7298,0,51,29,1
34,2,265794,10,10,2,6,0,4,1,0,0,40,38,1
48,2,143761,14,9,2,3,0,4,1,7298,0,41,38,1
32,1,153008,9,12,2,9,0,4,1,0,0,42,38,1
45,0,168197,9,12,2,1,0,4,1,0,0,35,38,1
47,2,102315,13,14,2,7,0,4,0,0,2415,40,38,1
54,2,334364,15,10,2,4,4,4,0,8572,0,42,38,1
65,2,117878,11,11,2,5,0,4,1,0,0,45,38,1
43,2,107206,10,10,2,11,0,4,1,0,0,35,38,1
38,2,227707,15,10,1,6,0,4,1,0,0,44,38,1
45,1,181353,13,11,2,5,0,2,1,0,0,38,38,1
56,3,112905,14,15,3,9,1,4,1,27596,0,40,38,1
26,2,203926,8,10,2,8,4,4,0,0,1845,40,38,1
47,2,30585,8,10,2,2,0,4,1,0,0,67,38,1
56,0,36194,5,10,2,7,0,4,1,0,0,33,38,1
39,2,49161,9,11,2,3,0,4,1,0,0,47,38,1
35,2,225399,11,9,2,3,0,4,1,7665,0,40,38,1
41,3,167883,12,11,2,5,1,2,0,15024,0,50,38,1
53,4,190802,14,15,0,9,2,2,1,23126,0,31,38,1
43,2,137367,6,7,2,8,0,4,1,0,0,57,38,1
40,2,193522,14,9,2,4,0,4,1,0,0,40,38,1
41,0,290720,7,12,0,3,0,4,1,8431,0,48,38,1
53,2,142223,11,10,2,5,0,4,1,0,0,43,38,1
36,2,40998,13,10,2,4,0,4,1,0,0,48,28,1
50,1,240359,11,9,2,10,0,4,1,0,0,40,38,1
52,3,93529,11,12,2,10,0,2,1,0,0,40,24,1
56,2,76098,9,11,2,2,0,4,1,0,0,41,38,1
44,2,142319,12,13,1,4,0,4,0,0,0,51,38,1
31,2,209122,11,9,2,12,0,4,1,0,0,24,38,1
56,4,159897,3,8,4,5,2,4,0,0,0,34,38,1
42,4,198959,12,14,2,9,0,4,1,0,0,40,38,1
42,0,34236,9,12,2,3,0,4,1,7298,0,49,38,1
40,2,122776,9,12,2,8,3,1,0,7420,0,51,30,1
39,2,318491,9,11,2,3,0,4,1,0,0,45,38,1
32,0,294938,9,12,3,10,0,3,0,0,0,55,38,1
44,2,373519,12,9,1,5,1,4,1,0,0,49,38,1
44,2,269195,10,13,2,6,0,3,1,7298,0,43,35,1
44,1,162879,10,10,2,8,0,4,1,5178,0,58,38,1
38,1,181358,13,12,2,3,2,3,0,0,0,44,38,1
45,4,182460,11,12,2,7,3,1,0,0,0,35,13,1
37,4,361770,14,15,2,9,0,4,1,99999,0,49,38,1
50,2,123429,12,12,2,2,0,4,1,0,0,47,38,1
69,2,129768,10,9,5,0,0,4,0,15632,0,40,38,1
42,2,174386,10,13,2,6,0,4,1,0,0,40,38,1
35,4,345739,10,9,3,2,0,4,1,0,0,45,38,1
39,2,206101,9,11,2,9,0,4,1,0,0,42,38,1
54,2,170548,14,10,2,3,0,4,1,0,0,47,38,1
30,2,107559,6,10,2,2,1,2,1,14690,0,42,38,1
39,2,116378,10,13,2,3,0,2,1,0,0,40,36,1
44,0,233858,11,9,2,0,4,3,0,0,0,40,38,1
46,2,102425,13,14,2,7,0,4,1,15024,0,49,38,1
33,3,239692,13,9,2,11,0,4,1,99999,0,26,38,1
44,5,183719,10,15,2,5,0,4,1,0,0,46,38,1
41,0,175192,13,9,2,3,0,4,1,0,1817,53,38,1
41,1,253394,11,11,2,11,2,4,0,7504,0,42,38,1
49,1,140510,10,13,2,9,0,4,1,0,0,40,38,1
46,3,102771,9,13,2,12,0,4,1,0,0,45,38,1
30,3,204469,14,10,2,3,0,4,1,0,0,36,38,1
38,0,189642,10,9,2,2,3,4,0,0,0,42,38,1
24,2,359871,9,12,2,9,0,4,0,0,0,44,38,1
46,2,254796,10,12,2,4,0,4,1,7298,0,51,38,1
43,2,172291,13,12,0,7,0,4,1,0,0,44,38,1
38,2,144992,9,11,2,7,0,4,1,0,0,40,21,1
44,4,182460,11,12,2,7,3,1,0,0,0,38,12,1
61,4,69250,11,13,2,8,0,1,1,0,0,39,7,1
46,1,321845,9,12,3,9,0,4,0,0,0,49,38,1
38,3,147245,9,10,2,5,0,3,1,0,0,40,38,1
42,2,145436,11,13,2,4,0,4,1,0,0,50,38,1
59,1,153396,12,14,0,9,0,3,0,0,0,36,38,1
35,2,283032,11,9,2,10,0,4,0,5280,0,49,38,1
38,2,283964,9,12,2,8,0,4,1,0,1902,51,38,1
37,2,136367,8,12,2,9,0,4,1,0,0,51,38,1
65,2,218622,14,10,2,11,0,4,1,0,2326,53,38,1
47,2,159726,11,9,2,13,0,4,1,0,0,81,38,1
42,3,113323,8,11,2,3,0,4,1,0,0,68,38,1
49,1,105596,9,10,1,5,0,2,1,0,0,43,38,1
47,1,183486,8,12,1,9,4,4,0,0,0,50,38,1
56,0,42427,12,14,2,3,0,2,1,15024,0,39,38,1
48,2,109487,12,14,4,5,1,4,1,27828,0,45,38,1
51,1,143909,14,10,2,2,0,4,1,7298,0,41,38,1
30,2,168925,9,11,2,8,1,3,0,0,1858,47,38,1
67,1,242104,9,13,2,3,0,4,1,19894,0,40,38,1
37,1,405584,7,11,2,7,0,4,1,0,0,42,38,1
50,2,168357,10,9,5,7,3,1,0,0,0,40,22,1
68,2,172239,14,14,2,8,0,4,1,99999,0,50,38,1
46,3,328807,13,14,0,8,3,4,1,14222,0,61,38,1
49,2,191287,14,11,2,10,0,4,1,0,0,47,38,1
38,4,345867,9,11,2,2,0,4,1,0,0,46,38,1
48,2,138953,9,12,2,3,0,4,1,0,0,45,38,1
51,2,123429,12,13,2,3,0,4,1,0,0,51,38,1
31,2,221970,15,10,2,0,4,4,0,0,0,40,38,1
40,2,92031,10,9,2,4,0,4,1,0,0,40,38,1
31,2,159185,14,10,2,2,0,4,1,0,0,40,38,1
40,2,234690,12,9,2,7,2,2,0,0,0,54,38,1
31,3,119413,9,13,0,4,3,4,1,0,0,57,38,1
47,2,94276,11,14,3,9,1,4,1,0,0,45,38,1
34,2,330113,9,13,2,8,2,4,0,0,0,46,38,1
46,2,358541,15,10,1,8,0,2,1,0,0,40,38,1
55,0,277421,8,12,2,3,0,4,1,0,0,40,32,1
30,2,133830,7,12,2,4,0,2,1,0,0,46,38,1
51,2,193068,10,9,2,11,0,4,1,0,1857,44,38,1
47,2,392383,10,9,2,11,0,4,1,0,0,40,38,1
43,2,59921,14,9,2,11,0,4,1,0,0,40,38,1
53,1,248817,9,12,2,8,4,4,0,0,0,50,38,1
47,2,205100,9,11,2,4,1,4,0,0,0,42,38,1
50,2,143820,9,13,2,9,0,4,0,0,1852,39,38,1
42,0,133910,9,12,2,1,1,4,0,0,0,35,38,1
46,2,136904,10,9,2,2,0,4,1,0,0,55,38,1
41,2,454377,15,10,2,3,0,4,1,0,0,38,38,1
52,2,266529,11,10,2,6,0,4,1,0,0,42,38,1
32,1,263561,14,9,2,2,0,4,1,0,0,59,38,1
45,2,176169,13,12,2,3,0,4,1,0,0,50,38,1
34,1,184365,13,11,2,5,0,4,1,0,0,45,27,1
42,1,429936,5,10,2,10,0,4,1,0,0,46,29,1
38,1,216696,11,10,2,3,0,4,1,0,0,38,38,1
50,2,106020,13,9,2,6,2,4,0,0,0,47,38,1
44,2,285861,9,13,2,12,0,4,1,0,0,40,38,1
47,3,160366,10,13,2,5,0,4,1,0,0,46,38,1
37,3,80320,11,9,2,4,0,4,1,0,0,60,38,1
31,2,299699,12,13,2,3,1,3,0,0,1451,47,38,1
45,2,192848,9,13,2,3,0,4,1,0,1960,52,38,1
45,2,139268,11,10,2,7,0,4,1,0,0,48,38,1
44,2,146916,10,10,2,1,4,4,0,0,0,43,38,1
51,0,84289,8,12,2,4,0,4,1,0,0,48,38,1
50,0,339880,14,10,2,2,0,3,1,0,0,40,37,1
43,2,154436,14,10,2,1,0,4,0,14955,0,58,38,1
37,2,140704,15,10,2,2,1,2,0,0,0,40,25,1
42,3,99228,8,12,2,8,1,3,0,0,0,40,38,1
31,0,127638,9,13,2,7,1,4,0,0,0,42,38,1
46,1,31546,10,9,2,0,4,4,0,3103,0,51,38,1
50,4,165572,10,11,2,6,0,4,1,7411,0,45,38,1
48,2,279153,15,10,3,8,1,4,0,0,0,38,38,1
37,2,188373,14,9,2,9,0,4,1,5178,0,48,38,1
52,2,99481,11,14,0,9,2,4,1,15021,0,47,38,1
42,2,314979,11,9,2,7,0,4,1,0,0,38,17,1
46,3,197166,9,11,2,5,0,4,1,0,0,58,38,1
47,3,122045,10,13,2,5,0,4,1,0,0,44,38,1
44,2,146863,9,13,2,3,0,4,1,0,0,39,38,1
48,1,213222,9,12,2,6,2,4,0,0,1927,37,38,1
57,2,127728,9,13,2,3,0,4,1,15024,0,50,38,1
44,1,24957,14,10,2,2,0,4,1,0,0,40,38,1
37,1,172244,11,9,2,6,0,4,1,0,0,43,38,1
46,2,235646,11,10,2,3,0,4,1,0,0,40,38,1
45,1,195106,11,10,2,6,0,4,1,7463,0,40,38,1
35,2,277363,7,11,2,11,0,2,1,0,1902,48,38,1
39,2,185132,9,15,2,9,0,4,1,0,0,42,38,1
49,3,296080,11,15,0,9,2,4,0,21546,0,55,38,1
53,0,208630,9,12,2,3,0,4,1,0,0,40,38,1
47,0,220265,15,10,2,5,0,4,1,0,0,40,38,1
37,2,40919,14,15,2,9,0,4,1,0,0,50,38,1
54,3,158316,11,9,2,10,0,4,0,0,0,49,38,1
62,0,175540,9,15,2,9,0,1,1,0,0,40,4,1
47,2,132180,9,12,2,4,0,4,1,0,0,49,38,1
59,2,129558,9,11,3,2,0,4,0,15251,0,40,38,1
51,2,99033,9,13,2,4,0,4,1,15024,0,41,38,1
68,2,193987,9,15,2,9,0,4,1,20051,0,52,38,1
45,1,189950,10,12,2,7,3,2,0,0,0,45,38,1
43,2,156497,12,14,4,9,1,4,1,0,0,42,38,1
38,2,186183,11,9,2,2,0,4,1,0,0,40,38,1
39,4,183097,10,15,0,9,0,4,0,0,0,40,38,1
50,2,285855,10,10,2,13,0,4,1,0,0,40,38,1
44,2,120270,11,13,2,3,0,4,1,0,0,38,38,1
49,2,117675,11,9,2,4,0,4,1,0,0,52,38,1
48,0,221551,7,12,2,2,0,4,0,0,0,39,38,1
28,1,191168,11,13,2,8,5,4,0,0,0,21,38,1
52,2,111918,9,13,2,7,0,4,1,0,0,49,38,1
48,2,129271,10,12,5,7,0,4,0,0,2650,23,38,1
51,2,238952,14,10,2,1,0,4,1,0,0,44,38,1
52,2,326156,15,10,0,5,0,4,1,0,0,40,38,1
46,2,119934,11,9,1,3,0,4,0,0,0,41,38,1
41,2,219584,9,13,2,1,0,4,1,0,0,52,38,1
30,2,293021,8,12,3,10,1,4,0,0,449,46,38,1
32,1,150025,10,10,2,5,3,3,0,0,0,40,38,1
45,2,225319,5,10,3,5,3,4,0,0,0,50,33,1
64,2,225582,8,12,5,10,0,4,1,0,0,36,38,1
34,1,167820,9,14,2,6,3,4,0,0,0,38,38,1
56,1,198171,14,10,2,12,0,4,0,0,0,41,38,1
42,2,207550,10,13,3,3,2,4,1,0,0,43,38,1
59,3,330443,13,12,2,11,0,4,1,0,0,57,38,1
40,4,230113,15,10,3,8,0,4,1,0,1617,15,38,1
27,4,262753,9,12,2,8,0,3,1,0,0,44,38,1
39,1,194479,11,10,2,7,0,4,1,0,0,44,38,1
54,2,199066,10,9,2,2,0,4,1,0,0,40,38,1
57,4,164207,10,10,4,4,2,4,0,99999,0,41,38,1
44,2,343832,12,9,2,7,0,4,1,0,0,38,38,1
50,2,285855,10,10,2,13,0,4,1,0,0,40,38,1
56,2,389323,11,9,2,9,0,4,1,0,0,41,38,1
33,3,134738,9,13,2,5,0,4,1,0,0,69,36,1
55,2,35728,5,4,2,2,0,4,0,0,0,49,38,1
41,1,237848,11,14,2,10,0,4,1,0,2256,84,38,1
54,0,170591,13,9,2,6,0,4,1,0,0,40,38,1
56,2,423355,9,15,2,9,0,4,0,0,0,39,38,1
37,1,238320,11,9,2,6,0,2,1,0,0,36,38,1
47,2,186172,9,13,2,3,0,4,1,0,0,44,38,1
30,2,55290,9,12,2,8,0,4,1,0,0,40,38,1
39,2,374801,13,14,2,3,4,4,0,15024,0,48,38,1
46,2,229871,11,9,0,3,0,4,1,13831,0,50,38,1
36,2,66469,8,12,2,4,0,4,1,0,0,48,38,1
40,1,150760,9,12,1,8,0,4,0,99999,0,74,38,1
37,2,216927,11,9,2,4,0,4,1,0,0,43,38,1
56,2,387372,9,10,1,7,1,4,0,99999,0,38,38,1
51,1,368687,11,11,4,6,2,4,1,0,0,44,38,1
50,2,100096,9,13,0,3,3,4,1,0,0,44,38,1
42,2,266702,13,12,2,2,0,4,1,0,0,52,38,1
37,2,49027,12,13,2,2,0,4,0,0,0,56,38,1
42,2,174692,11,11,2,11,0,4,1,0,0,48,38,1
46,2,61701,9,13,2,8,0,4,1,15024,0,50,38,1
53,2,46261,9,10,0,10,2,4,0,0,0,40,38,1
47,2,133892,9,12,2,9,4,4,0,0,1977,40,38,1
34,2,130091,11,13,1,9,3,4,0,0,0,42,38,1
45,2,23617,10,12,0,3,2,2,1,0,2111,54,25,1
59,3,219647,13,14,2,7,0,4,1,0,0,17,38,1
54,4,93374,9,13,3,7,4,1,0,0,0,36,38,1
37,2,354744,8,11,2,9,0,1,0,0,0,36,29,1
46,2,23708,11,9,2,4,0,3,1,0,0,44,38,1
37,2,58299,14,10,0,3,0,4,0,0,0,41,38,1
43,1,567085,9,11,2,0,0,3,1,0,0,52,38,1
51,2,204311,11,10,0,3,0,4,0,0,0,45,38,1
45,2,30394,9,11,2,3,0,4,1,0,1875,45,38,1
33,1,226443,15,10,2,8,0,4,1,0,0,43,38,1
40,4,182457,11,13,2,9,4,1,0,0,0,38,6,1
51,4,157651,15,10,2,8,0,4,1,0,0,40,38,1
30,2,53284,11,9,2,10,0,4,1,0,0,52,38,1
50,3,65819,13,14,2,9,0,4,1,99999,0,44,38,1
42,2,103384,13,10,2,2,0,4,1,0,0,43,38,1
49,1,197047,10,13,1,9,0,4,1,0,0,44,38,1
57,4,69261,11,13,2,8,0,1,1,0,0,39,6,1
40,2,139087,12,11,2,7,0,2,1,0,0,40,34,1
46,2,105664,10,13,4,3,2,4,1,5052,0,49,38,1
67,2,195763,9,13,2,10,0,4,1,20051,0,42,38,1
47,3,109315,8,12,2,5,3,4,0,0,1977,38,38,1
37,2,180803,11,9,2,4,0,4,1,0,0,43,38,1
48,2,175095,7,11,2,9,0,4,1,5178,0,44,38,1
48,2,358951,11,11,2,1,2,4,0,7298,0,48,38,1
46,2,148995,11,9,2,10,0,4,1,0,0,40,38,1
39,1,138163,9,13,2,3,1,4,0,0,0,39,38,1
36,2,278465,11,11,2,6,0,4,1,0,2209,57,36,1
45,1,159761,12,11,2,10,0,4,1,0,0,41,38,1
48,1,307496,9,13,1,10,0,2,1,0,0,52,33,1
42,2,126795,9,13,2,8,0,4,1,0,1913,54,38,1
39,2,220587,13,9,2,7,2,4,0,0,0,46,38,1
43,2,176276,7,12,2,4,0,4,1,0,0,40,38,1
37,2,329984,9,11,2,8,4,4,0,0,0,40,38,1
57,2,204764,15,10,2,2,0,4,1,0,0,44,38,1
46,3,54147,8,11,2,5,0,4,1,0,0,46,38,1
33,2,282325,14,10,4,11,3,4,1,0,0,40,38,1
40,1,297161,13,14,2,8,0,3,1,0,2392,44,38,1
66,3,155160,9,12,2,2,0,4,1,0,2325,15,38,1
40,2,27446,14,9,1,0,0,3,1,0,0,46,38,1
54,3,100164,12,12,2,4,0,4,1,0,1956,40,38,1
47,1,144825,10,10,2,11,0,4,1,0,0,48,38,1
39,3,36201,9,13,2,3,0,4,1,0,0,63,38,1
42,2,77172,5,10,2,2,0,2,1,0,0,45,31,1
45,1,459196,15,10,2,1,0,4,1,0,1887,49,38,1
46,2,222473,14,9,2,0,4,4,0,0,0,44,38,1
56,2,210102,8,10,2,6,0,4,1,0,0,46,38,1
39,2,191772,10,12,2,2,0,4,1,0,0,48,38,1
38,2,256574,13,12,3,7,0,4,0,8961,0,54,38,1
46,3,102308,11,13,2,10,0,4,1,0,2415,42,38,1
46,2,247988,12,11,2,7,0,4,1,0,0,51,38,1
43,2,255416,9,13,2,5,0,4,1,0,0,53,19,1
36,2,361881,11,9,2,12,0,3,1,0,0,45,37,1
50,2,285894,10,9,2,9,0,4,1,0,0,40,38,1
49,2,165125,8,8,2,8,0,4,1,0,0,45,38,1
45,2,247454,10,14,2,7,4,4,0,0,0,31,38,1
60,4,183661,14,10,2,9,0,2,1,0,0,32,38,1
48,1,74920,13,9,2,2,0,4,1,5178,0,45,38,1
36,2,300647,11,9,2,7,0,2,1,0,0,40,25,1
39,3,238512,13,9,3,4,0,2,1,7966,0,40,38,1
44,2,327864,13,14,3,9,1,4,0,0,0,39,38,1
58,2,222431,1,7,2,11,0,4,1,0,1904,41,38,1
28,0,360468,11,13,2,9,0,4,1,0,0,40,38,1
59,2,121852,4,7,2,8,0,4,1,0,0,40,38,1
34,2,97719,9,12,2,9,0,4,1,0,0,40,38,1
40,3,171447,13,14,2,6,0,4,1,0,1926,44,38,1
37,2,107024,10,10,2,10,0,4,1,0,0,30,38,1
46,2,155489,8,12,2,3,0,4,1,0,0,45,38,1
35,2,242967,10,13,2,7,0,4,1,0,0,32,38,1
33,1,113342,9,13,3,9,1,4,0,0,0,41,38,1
40,2,172367,11,13,2,0,0,4,1,0,1888,43,38,1
41,2,144066,10,10,2,6,0,4,1,0,0,35,38,1
34,2,207201,11,9,2,6,0,4,1,0,0,52,38,1
39,2,187765,9,14,2,6,2,4,0,15024,0,47,38,1
52,4,145419,5,5,2,5,0,4,1,7688,0,59,26,1
43,2,310814,11,13,2,6,0,4,1,0,0,50,38,1
34,2,265915,10,9,2,3,0,4,1,0,0,40,38,1
46,2,287117,11,11,2,5,0,4,1,0,0,46,38,1
49,2,202931,9,13,0,4,1,4,0,0,0,40,38,1
49,2,205866,15,10,2,11,3,4,0,0,0,40,38,1
55,2,175944,14,10,0,4,0,4,0,0,0,49,38,1
31,1,199380,9,13,2,8,0,2,1,0,0,49,38,1
48,2,122345,10,13,2,3,0,4,1,0,0,42,38,1
39,2,381260,13,9,2,2,0,3,1,0,0,52,38,1
43,3,187716,14,9,2,9,0,4,1,0,0,53,38,1
39,2,111486,12,14,2,4,0,4,0,0,0,50,38,1
37,2,20039,10,9,2,2,0,4,1,15024,0,44,38,1
48,2,182754,14,10,2,0,4,3,0,0,0,41,37,1
45,2,219603,9,13,2,1,0,4,1,0,0,46,38,1
55,3,158374,13,13,1,7,0,4,0,99999,0,55,38,1
61,2,208451,12,11,2,10,0,4,1,0,0,37,38,1
46,1,140644,10,9,1,3,0,4,1,0,0,40,38,1
29,4,287901,9,13,3,9,0,4,1,9797,0,43,38,1
29,0,193209,11,11,2,5,0,4,1,0,0,46,38,1
30,2,167323,11,9,2,4,4,4,0,0,0,47,38,1
43,3,167265,10,13,2,4,0,4,1,0,0,75,38,1
40,2,119755,12,13,1,3,0,2,1,0,0,40,38,1
41,2,154283,11,9,2,2,0,4,1,0,0,45,38,1
53,2,367639,4,9,2,0,1,3,1,0,0,41,38,1
33,1,378432,15,10,2,5,0,4,1,15024,0,58,38,1
58,2,122297,14,10,3,2,1,3,0,8484,0,40,36,1
42,2,310571,15,10,2,2,0,2,1,0,0,43,38,1
40,2,243032,11,13,2,4,0,1,1,0,0,36,24,1
44,3,121127,13,10,2,9,0,4,1,0,0,35,38,1
40,1,187706,14,10,3,3,0,3,1,0,0,49,37,1
49,2,167684,10,9,2,2,0,4,1,0,1902,52,38,1
38,2,207201,11,9,2,5,0,4,0,0,0,47,37,1
51,2,159725,12,9,2,13,0,4,1,0,0,48,38,1
39,3,152973,10,10,2,4,0,4,1,0,0,36,38,1
56,4,291584,9,12,2,2,0,4,0,4349,0,13,38,1
58,3,183692,15,10,2,9,0,2,1,0,0,39,38,1
42,2,314297,13,9,2,7,0,4,1,0,0,53,38,1
52,2,163852,11,9,2,8,0,4,0,99999,0,44,38,1
42,2,591740,10,10,2,12,0,2,1,0,0,41,38,1
46,2,117100,10,12,2,5,2,4,0,15024,0,35,38,1
46,1,99070,10,13,2,3,0,4,1,5178,0,40,38,1
36,2,43372,5,10,2,2,0,4,1,0,0,48,21,1
36,2,415556,15,10,2,3,0,3,1,0,0,40,38,1
40,1,233918,9,12,2,7,3,4,0,15024,0,47,38,1
44,2,268732,11,13,2,3,0,4,1,15024,0,44,38,1
42,2,60449,12,13,2,3,0,4,1,0,0,42,38,1
44,3,316050,10,9,2,2,0,4,0,7822,0,49,38,1
37,2,213012,7,11,2,6,1,4,0,0,0,39,38,1
52,3,292710,8,12,2,2,0,4,1,4386,0,22,38,1
40,2,174500,10,10,2,11,0,4,1,0,1887,46,38,1
52,2,138902,7,8,2,6,0,4,1,0,0,42,38,1
52,0,37289,12,14,3,0,1,4,0,0,0,40,38,1
25,2,243225,7,11,4,2,3,0,1,8539,0,40,38,1
53,1,271708,12,9,2,6,0,4,1,0,0,40,38,1
49,2,548265,3,8,2,12,0,2,1,6123,0,40,35,1
35,2,125933,9,13,2,5,0,4,1,0,0,54,38,1
32,2,173946,9,13,2,4,0,4,1,7688,0,40,38,1
42,2,274329,12,9,2,5,0,4,1,7298,0,41,38,1
51,4,44140,11,11,2,6,0,4,1,15024,0,45,23,1
44,2,287406,13,12,0,7,0,4,1,4939,0,56,38,1
46,2,88984,10,13,2,3,0,4,1,15024,0,55,38,1
36,2,99146,10,9,2,6,0,4,1,0,0,45,38,1
47,4,159730,10,9,2,3,0,4,1,0,0,39,38,1
42,2,285068,9,12,2,9,0,4,1,0,0,45,38,1
29,1,87938,11,9,0,6,0,4,1,10376,0,40,38,1
43,3,134749,9,11,2,8,0,4,1,0,0,58,38,1
45,3,121176,8,12,2,10,0,4,1,0,0,40,38,1
45,1,311112,14,10,2,0,0,4,1,0,0,41,38,1
44,2,183803,11,11,2,5,0,4,1,0,0,40,38,1
37,2,58284,13,10,0,3,0,4,0,0,0,42,38,1
46,1,339650,14,12,2,3,2,2,0,0,0,30,16,1
45,2,126859,11,13,2,7,0,4,0,14894,0,40,38,1
40,1,24081,14,9,2,11,0,4,0,0,0,40,29,1
36,4,144065,11,9,2,7,0,4,1,0,0,40,38,1
34,2,199281,10,13,2,5,2,4,0,0,0,52,38,1
38,3,48066,9,13,2,8,0,4,1,0,0,52,38,1
51,2,99731,11,11,3,11,0,4,0,0,0,50,38,1
38,2,163993,7,12,2,11,0,4,1,0,0,49,38,1
51,2,198832,13,14,0,3,0,3,1,0,2520,59,36,1
44,2,34919,9,13,0,10,0,0,1,0,1713,49,24,1
40,2,62363,9,13,4,8,1,4,0,0,0,53,38,1
41,0,19914,9,13,2,0,4,1,0,0,0,40,29,1
37,1,45599,12,13,3,7,0,4,1,0,0,56,38,1
47,2,93721,11,10,2,11,0,4,1,0,0,39,38,1
34,2,162088,9,13,2,9,0,4,1,99999,0,44,38,1
44,2,284801,11,13,2,5,0,2,1,0,1925,48,38,1
44,3,111088,11,11,2,2,0,4,1,0,0,50,38,1
40,2,38895,12,11,2,9,0,4,1,0,0,44,38,1
47,0,88896,15,10,2,6,0,4,1,7561,0,41,38,1
40,2,103457,9,11,2,4,1,4,0,0,0,43,38,1
44,2,139926,12,14,2,5,0,2,1,0,0,49,38,1
50,2,100037,9,13,5,10,4,4,1,0,0,62,38,1
56,2,41762,11,9,2,2,0,1,1,0,0,39,34,1
34,2,356884,14,10,2,10,0,4,1,0,0,44,38,1
60,2,155267,10,9,2,4,0,4,1,0,0,43,38,1
49,1,276898,10,13,2,5,0,4,1,0,0,53,38,1
50,3,163921,11,9,2,11,0,4,1,0,0,47,38,1
36,2,167482,9,12,2,0,0,4,1,0,0,41,38,1
36,4,141303,8,12,1,9,0,1,1,0,0,42,22,1
42,2,203594,10,9,2,2,0,2,1,7390,0,42,38,1
34,2,204007,10,13,2,10,0,4,1,99999,0,57,38,1
37,2,51251,8,10,2,11,0,4,1,0,0,40,38,1
43,1,181088,1,7,2,5,0,3,1,99999,0,42,38,1
53,2,138825,9,13,2,3,0,4,1,0,0,42,38,1
56,2,204816,12,9,2,8,0,4,1,0,0,56,38,1
44,2,151089,11,13,2,8,0,4,1,0,1887,60,38,1
59,2,249982,4,9,2,10,0,4,1,0,0,42,38,1
53,2,139791,12,12,2,2,0,1,1,0,0,43,38,1
45,4,123225,11,13,2,8,0,4,1,0,0,42,38,1
30,2,206051,10,10,2,3,0,4,1,0,0,40,38,1
54,2,115034,15,10,2,0,0,4,1,0,0,40,38,1
52,2,167145,9,13,3,6,0,4,0,0,0,40,38,1
27,1,72595,15,10,2,9,0,4,0,0,0,54,38,1
45,2,162401,12,11,2,3,2,4,0,0,0,17,38,1
44,1,316234,9,13,2,3,0,2,1,0,0,40,38,1
47,1,35050,11,13,2,3,0,4,1,0,0,45,38,1
43,2,103740,12,11,2,3,0,4,1,8027,0,43,31,1
42,2,190128,10,15,2,9,0,4,1,99999,0,54,38,1
51,3,555168,6,7,2,3,0,4,1,0,0,44,38,1
35,3,229763,15,10,3,6,0,4,1,0,1688,26,38,1
37,3,265837,12,14,2,10,0,4,1,99999,0,74,38,1
33,2,191851,12,13,2,10,4,4,0,0,0,45,38,1
